"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPS141",5.48142144541313e-36,0.272205271411753,0.991,0.981,7.56874673182645e-32,"CD4 T like","RPS14"
"MT-CO23",1.26157669654224e-32,0.298527094705267,0.996,0.947,1.74198510258552e-28,"CD4 T like","MT-CO2"
"RPS251",6.94399262618726e-29,0.277290601303617,0.981,0.937,9.58826501823937e-25,"CD4 T like","RPS25"
"MT-ND12",6.80059960333637e-28,0.359180662936506,0.887,0.744,9.39026793228686e-24,"CD4 T like","MT-ND1"
"RPL381",5.40358128068242e-26,0.295859796441824,0.947,0.902,7.46126503236628e-22,"CD4 T like","RPL38"
"RPL351",8.28715640765955e-25,0.28063535008213,0.955,0.913,1.14429055676963e-20,"CD4 T like","RPL35"
"RPL36A1",4.84865351025451e-24,0.295304451051357,0.957,0.875,6.69502076695943e-20,"CD4 T like","RPL36A"
"RPL18A1",6.42669935725316e-23,0.25011039902368,0.959,0.935,8.87398647249516e-19,"CD4 T like","RPL18A"
"SNORA763",7.51695376954332e-23,0.505567641545531,0.57,0.369,1.03794097649854e-18,"CD4 T like","SNORA76"
"RPS51",8.90485482755301e-20,0.29171692067533,0.897,0.813,1.22958235458852e-15,"CD4 T like","RPS5"
"GZMK",4.33644030779722e-17,0.611799187999201,0.283,0.148,5.98775677700641e-13,"CD4 T like","GZMK"
"MT-ND4L1",1.22525159384575e-11,0.454328760803318,0.31,0.191,1.69182740078221e-07,"CD4 T like","MT-ND4L"
"MT-ND5",5.04798184698926e-11,0.330739740248272,0.608,0.479,6.97025333432276e-07,"CD4 T like","MT-ND5"
"BTG11",1.01510857296841e-10,0.437954221563338,0.343,0.225,1.40166191755478e-06,"CD4 T like","BTG1"
"EEF1B21",8.58501772128018e-10,0.30809718069268,0.55,0.424,1.18541924695437e-05,"CD4 T like","EEF1B2"
"SNHG81",4.07190626229022e-08,0.338958534382573,0.295,0.197,0.000562248816697033,"CD4 T like","SNHG8"
"B2M",9.46051672420959e-178,0.427539515117213,0.999,1,1.30630814927886e-173,"CD8A+ T","B2M"
"TMSB4X1",1.20613099429337e-66,0.258131867598307,0.999,0.999,1.66542567692028e-62,"CD8A+ T","TMSB4X"
"HLA-C",1.13254364584718e-50,0.385328532404801,0.908,0.925,1.56381626618578e-46,"CD8A+ T","HLA-C"
"IL321",1.23694828231694e-46,0.451292804234428,0.848,0.801,1.70797818822323e-42,"CD8A+ T","IL32"
"ACTB2",1.95152319921689e-45,0.361793655745971,0.942,0.94,2.69466323347868e-41,"CD8A+ T","ACTB"
"HLA-A1",7.07790309034226e-41,0.359514689433549,0.906,0.905,9.7731685871446e-37,"CD8A+ T","HLA-A"
"RPL33",8.43159781680918e-36,0.275826386070082,0.941,0.955,1.16423502654501e-31,"CD8A+ T","RPL3"
"CCL51",2.68294259864143e-33,0.460637406654368,0.757,0.686,3.70460714020409e-29,"CD8A+ T","CCL5"
"RPS4X1",8.96713123694041e-32,0.258140579586942,0.935,0.968,1.23818148119673e-27,"CD8A+ T","RPS4X"
"MALAT1",2.92208777401273e-31,0.385243787640606,0.939,0.956,4.03481879835678e-27,"CD8A+ T","MALAT1"
"NKG72",1.55740416218693e-28,0.321845222237144,0.857,0.777,2.15046366714771e-24,"CD8A+ T","NKG7"
"HLA-B",4.80204971561764e-23,0.251678317624616,0.911,0.933,6.63067024732484e-19,"CD8A+ T","HLA-B"
"ACTG11",6.66236054641855e-23,0.422711215228304,0.725,0.755,9.19938744249473e-19,"CD8A+ T","ACTG1"
"RPL71",5.25772730107442e-22,0.268839195358575,0.859,0.904,7.25986985732356e-18,"CD8A+ T","RPL7"
"PFN11",2.53207034526805e-21,0.287318597826298,0.849,0.867,3.49628273274613e-17,"CD8A+ T","PFN1"
"GZMA1",1.40971834928742e-18,0.514559954200911,0.531,0.484,1.94653909669607e-14,"CD8A+ T","GZMA"
"MYL12A",2.87784712629783e-17,0.392942649136014,0.604,0.632,3.97373131199204e-13,"CD8A+ T","MYL12A"
"CD3D1",1.00847813045467e-12,0.304735208603088,0.639,0.651,1.3925066025318e-08,"CD8A+ T","CD3D"
"GZMH1",1.21665677275472e-10,0.495419782733812,0.431,0.382,1.67995967181972e-06,"CD8A+ T","GZMH"
"GNB2L1",1.90172970067616e-10,0.256305694955877,0.716,0.789,2.62590837069364e-06,"CD8A+ T","GNB2L1"
"NACA",1.41760538519019e-08,0.257023232463628,0.642,0.726,0.000195742951587062,"CD8A+ T","NACA"
"PSME1",6.50352008512301e-08,0.393083400175821,0.475,0.513,0.000898006053353786,"CD8A+ T","PSME1"
"PTPRCAP1",5.83634046735513e-07,0.323707298468592,0.497,0.519,0.00805881891732397,"CD8A+ T","PTPRCAP"
"UBB",1.08930519301983e-06,0.330179364153413,0.509,0.553,0.0150411261052178,"CD8A+ T","UBB"
"HLA-DRB12",1.93930748006121e-06,0.412255457727131,0.368,0.358,0.0267779576846853,"CD8A+ T","HLA-DRB1"
"EEF1D",1.22504250008829e-05,0.25155403178299,0.609,0.709,0.16915386841219,"CD8A+ T","EEF1D"
"ARHGDIB1",2.40936611762176e-05,0.328469077961884,0.492,0.554,0.332685273521213,"CD8A+ T","ARHGDIB"
"UCP2",5.20033226899571e-05,0.470657768846112,0.332,0.333,0.718061879702928,"CD8A+ T","UCP2"
"CLIC1",0.000123270753832712,0.410708225111278,0.357,0.366,1,"CD8A+ T","CLIC1"
"PPP1CA1",0.000135220126102622,0.42556304847095,0.337,0.345,1,"CD8A+ T","PPP1CA"
"CFL11",0.000407802880900354,0.253325878007992,0.547,0.623,1,"CD8A+ T","CFL1"
"MYL12B",0.000962060553198373,0.350181781941586,0.393,0.435,1,"CD8A+ T","MYL12B"
"FGFBP21",0.00116118867443973,0.391000898310578,0.331,0.326,1,"CD8A+ T","FGFBP2"
"CTSW1",0.00135747417271036,0.443795909892431,0.261,0.253,1,"CD8A+ T","CTSW"
"CORO1A1",0.00171038027114938,0.300506786884351,0.482,0.556,1,"CD8A+ T","CORO1A"
"H3F3B",0.00181708278423826,0.284584986784721,0.444,0.511,1,"CD8A+ T","H3F3B"
"UBC",0.00350163792346757,0.384940494668354,0.405,0.458,1,"CD8A+ T","UBC"
"CD3E",0.00530280294723151,0.389275450624881,0.317,0.334,1,"CD8A+ T","CD3E"
"SRP141",0.00780666913712678,0.328097615905845,0.393,0.447,1,"CD8A+ T","SRP14"
